"business_id","Score","date","type"
62941,"96","20130304","routine"
62942,"96","20130321","routine"
62943,"88","20130322","routine"
63000,"83","20130415","routine"
63042,"100","20130210","routine"
63044,"100","20130321","routine"
63047,"88","20130426","routine"
63049,"94","20130410","routine"
63063,"96","20130219","routine"
63071,"100","20130111","routine"
63077,"98","20130410","routine"
631,"89","20130318","routine"
63112,"87","20130327","routine"
63156,"90","20130327","routine"
632,"91","20130422","routine"
63216,"90","20130422","routine"
63258,"86","20130125","routine"
63265,"85","20130129","routine"
63287,"96","20130103","routine"
63297,"100","20130328","routine"
63303,"96","20130313","routine"
634,"71","20130318","routine"
63404,"96","20130315","routine"
63406,"89","20130109","routine"
63429,"90","20130108","routine"
63445,"79","20130103","routine"
63467,"88","20130328","routine"
63472,"87","20130307","routine"
6348,"100","20130326","routine"
63488,"100","20130212","routine"
63493,"98","20130314","routine"
63498,"88","20130103","routine"
63503,"100","20130225","routine"
63508,"100","20130307","routine"
63550,"91","20130422","routine"
6356,"100","20130321","routine"
63576,"77","20130416","routine"
63615,"85","20130220","routine"
63618,"90","20130502","routine"
63623,"89","20130307","routine"
63624,"92","20130418","routine"
63657,"100","20130318","routine"
63663,"85","20130220","routine"
63674,"74","20130326","routine"
63713,"100","20130417","routine"
63757,"79","20130322","routine"
63780,"94","20130313","routine"
63840,"92","20130213","routine"
63847,"94","20130122","routine"
63860,"100","20130321","routine"
63864,"89","20130401","routine"
63893,"88","20130508","routine"
63896,"96","20130410","routine"
63897,"96","20130318","routine"
63899,"90","20130429","routine"
63918,"100","20130212","routine"
63928,"100","20130207","routine"
63943,"100","20130214","routine"
63958,"96","20130116","routine"
63992,"100","20130219","routine"
64004,"89","20130308","routine"
64041,"90","20130501","routine"
64055,"82","20130123","routine"
64067,"96","20130417","routine"
64070,"94","20130417","routine"
64076,"92","20130313","routine"
64096,"87","20130114","routine"
64101,"98","20130508","routine"
64113,"71","20130123","routine"
64114,"100","20130210","routine"
64133,"92","20130321","routine"
64141,"89","20130508","routine"
64143,"78","20130409","routine"
64149,"100","20130210","routine"
64154,"58","20130108","routine"
64161,"87","20130304","routine"
64194,"100","20130426","routine"
64195,"88","20130508","routine"
642,"100","20130502","routine"
64213,"100","20130205","routine"
64217,"96","20130128","routine"
64236,"86","20130322","routine"
64242,"92","20130226","routine"
64319,"85","20130401","routine"
64325,"100","20130210","routine"
64333,"96","20130408","routine"
64338,"89","20130327","routine"
64349,"96","20130206","routine"
64351,"96","20130402","routine"
64354,"96","20130320","routine"
64384,"100","20130109","routine"
64417,"85","20130102","routine"
64434,"96","20130107","routine"
64454,"69","20130215","routine"
64490,"100","20130317","routine"
64492,"98","20130212","routine"
64496,"92","20130327","routine"
64524,"83","20130308","routine"
64539,"85","20130416","routine"
64540,"84","20130201","routine"
64549,"63","20130507","routine"
64581,"82","20130418","routine"
64584,"100","20130206","routine"
6461,"84","20130319","routine"
64630,"89","20130321","routine"
64632,"71","20130321","routine"
64653,"84","20130206","routine"
64682,"87","20130131","routine"
64688,"94","20130315","routine"
64706,"73","20130319","routine"
64707,"96","20130410","routine"
64723,"77","20130424","routine"
64737,"98","20130123","routine"
64773,"89","20130114","routine"
64790,"100","20130110","routine"
64797,"88","20130312","routine"
64811,"79","20130214","routine"
64814,"85","20130116","routine"
64838,"100","20130212","routine"
64847,"100","20130314","routine"
64854,"94","20130204","routine"
64859,"100","20130207","routine"
64881,"100","20130410","routine"
64898,"67","20130327","routine"
64938,"88","20130319","routine"
64940,"94","20130424","routine"
64946,"100","20130215","routine"
64950,"88","20130502","routine"
64951,"100","20130509","routine"
64958,"96","20130502","routine"
64975,"90","20130426","routine"
65007,"100","20130124","routine"
65012,"74","20130204","routine"
65023,"100","20130305","routine"
65026,"94","20130409","routine"
65045,"96","20130304","routine"
65050,"87","20130225","routine"
65059,"90","20130419","routine"
65066,"92","20130507","routine"
65093,"100","20130210","routine"
65099,"100","20130104","routine"
651,"75","20130107","routine"
65108,"100","20130114","routine"
65110,"85","20130109","routine"
65115,"100","20130207","routine"
65137,"100","20130117","routine"
65139,"86","20130405","routine"
65144,"98","20130417","routine"
6521,"98","20130401","routine"
65228,"92","20130308","routine"
65238,"100","20130319","routine"
65240,"98","20130320","routine"
65245,"96","20130205","routine"
65248,"93","20130311","routine"
65266,"96","20130314","routine"
65277,"100","20130329","routine"
65291,"96","20130416","routine"
65325,"96","20130429","routine"
65329,"79","20130313","routine"
65350,"96","20130207","routine"
65359,"80","20130429","routine"
65363,"98","20130329","routine"
65369,"88","20130116","routine"
65370,"100","20130208","routine"
65371,"92","20130307","routine"
65375,"100","20130415","routine"
65377,"100","20130329","routine"
65384,"96","20130329","routine"
65396,"96","20130219","routine"
65404,"100","20130222","routine"
65412,"86","20130501","routine"
65415,"80","20130201","routine"
65426,"100","20130429","routine"
65427,"98","20130424","routine"
65430,"87","20130124","routine"
65432,"100","20130313","routine"
65434,"83","20130507","routine"
65442,"100","20130104","routine"
6545,"89","20130417","routine"
65450,"96","20130409","routine"
65454,"96","20130110","routine"
65468,"93","20130123","routine"
65487,"100","20130409","routine"
65502,"100","20130205","routine"
65506,"88","20130506","routine"
65530,"98","20130129","routine"
65531,"66","20130409","routine"
65532,"96","20130404","routine"
65538,"89","20130220","routine"
65549,"100","20130123","routine"
65550,"94","20130114","routine"
65554,"94","20130110","routine"
65561,"79","20130114","routine"
6557,"98","20130509","routine"
65614,"83","20130503","routine"
65622,"92","20130305","routine"
65624,"96","20130509","routine"
65634,"90","20130307","routine"
65635,"90","20130102","routine"
6564,"93","20130509","routine"
65673,"98","20130115","routine"
65674,"96","20130111","routine"
65675,"85","20130308","routine"
65676,"88","20130419","routine"
65677,"85","20130319","routine"
65678,"84","20130205","routine"
65688,"100","20130131","routine"
65695,"86","20130219","routine"
65712,"93","20130130","routine"
65724,"90","20130117","routine"
65725,"82","20130117","routine"
65754,"100","20130311","routine"
65761,"80","20130211","routine"
65770,"96","20130214","routine"
65776,"85","20130225","routine"
65777,"98","20130328","routine"
65791,"89","20130429","routine"
65795,"87","20130226","routine"
65813,"96","20130207","routine"
65820,"100","20130328","routine"
65829,"94","20130514","routine"
6583,"98","20130221","routine"
65830,"94","20130122","routine"
65831,"87","20130219","routine"
65832,"90","20130212","routine"
65833,"96","20130410","routine"
65834,"84","20130318","routine"
65836,"77","20130411","routine"
65846,"88","20130319","routine"
65852,"100","20130305","routine"
65857,"92","20130129","routine"
65860,"96","20130208","routine"
65868,"100","20130301","routine"
65872,"92","20130419","routine"
65893,"100","20130110","routine"
65893,"100","20130509","routine"
65895,"100","20130118","routine"
65898,"94","20130114","routine"
65901,"86","20130228","routine"
65903,"88","20130415","routine"
65914,"92","20130514","routine"
65915,"83","20130215","routine"
65925,"100","20130115","routine"
66,"100","20130201","routine"
66185,"96","20130320","routine"
6620,"86","20130410","routine"
66204,"92","20130418","routine"
66206,"100","20130222","routine"
66210,"81","20130325","routine"
66212,"83","20130115","routine"
66219,"79","20130424","routine"
66220,"90","20130108","routine"
66222,"80","20130315","routine"
66228,"94","20130110","routine"
66229,"92","20130215","routine"
66254,"100","20130301","routine"
66259,"92","20130312","routine"
66277,"96","20130422","routine"
66280,"92","20130308","routine"
66282,"90","20130207","routine"
66300,"89","20130312","routine"
66302,"94","20130219","routine"
66327,"90","20130306","routine"
66328,"96","20130112","routine"
66361,"90","20130307","routine"
66362,"94","20130212","routine"
66379,"92","20130419","routine"
66380,"100","20130108","routine"
66382,"88","20130122","routine"
66384,"90","20130329","routine"
6640,"88","20130325","routine"
66400,"85","20130318","routine"
66406,"74","20130124","routine"
66418,"92","20130312","routine"
66475,"90","20130111","routine"
66488,"100","20130425","routine"
66489,"92","20130315","routine"
66495,"100","20130311","routine"
665,"88","20130501","routine"
66511,"98","20130507","routine"
66514,"94","20130115","routine"
66517,"81","20130503","routine"
66522,"96","20130313","routine"
66524,"96","20130312","routine"
6654,"82","20130312","routine"
66570,"80","20130125","routine"
66583,"96","20130325","routine"
66584,"91","20130104","routine"
6660,"94","20130131","routine"
66627,"96","20130227","routine"
66635,"96","20130219","routine"
66637,"96","20130423","routine"
66642,"100","20130402","routine"
66656,"83","20130227","routine"
66675,"88","20130416","routine"
66679,"77","20130404","routine"
66684,"92","20130430","routine"
66685,"93","20130415","routine"
66687,"96","20130509","routine"
66688,"88","20130507","routine"
66694,"100","20130410","routine"
66697,"100","20130326","routine"
66698,"100","20130326","routine"
667,"79","20130116","routine"
66703,"87","20130307","routine"
66704,"94","20130318","routine"
66711,"89","20130129","routine"
66715,"98","20130314","routine"
66719,"92","20130107","routine"
66732,"75","20130108","routine"
66736,"84","20130318","routine"
66747,"92","20130425","routine"
66749,"96","20130330","routine"
66751,"86","20130102","routine"
66768,"98","20130405","routine"
6677,"100","20130212","routine"
66771,"92","20130429","routine"
66772,"98","20130115","routine"
66786,"96","20130112","routine"
66791,"98","20130112","routine"
66792,"100","20130112","routine"
66793,"100","20130112","routine"
66794,"100","20130112","routine"
66800,"94","20130412","routine"
66808,"98","20130110","routine"
66811,"83","20130429","routine"
66817,"98","20130307","routine"
66894,"100","20130501","routine"
66896,"96","20130104","routine"
66902,"98","20130325","routine"
66921,"98","20130307","routine"
66922,"98","20130417","routine"
66932,"96","20130503","routine"
6695,"48","20130325","routine"
66958,"78","20130311","routine"
66961,"85","20130312","routine"
66962,"81","20130111","routine"
66965,"82","20130131","routine"
66972,"86","20130318","routine"
66974,"90","20130509","routine"
66985,"85","20130125","routine"
66986,"92","20130402","routine"
66988,"86","20130109","routine"
66990,"87","20130305","routine"
66992,"92","20130321","routine"
67,"90","20130129","routine"
67000,"100","20130110","routine"
67005,"91","20130228","routine"
67005,"92","20130401","routine"
67044,"94","20130506","routine"
67049,"85","20130207","routine"
67055,"89","20130122","routine"
67063,"91","20130319","routine"
67069,"92","20130425","routine"
67075,"80","20130129","routine"
67085,"98","20130509","routine"
67112,"96","20130205","routine"
67143,"100","20130124","routine"
67148,"100","20130223","routine"
67154,"54","20130507","routine"
67160,"98","20130329","routine"
67162,"100","20130213","routine"
67167,"90","20130404","routine"
67167,"93","20130227","routine"
67174,"96","20130311","routine"
67182,"100","20130221","routine"
67186,"100","20130417","routine"
67193,"100","20130129","routine"
67213,"87","20130124","routine"
67218,"94","20130125","routine"
67229,"100","20130326","routine"
67230,"87","20130224","routine"
67237,"93","20130125","routine"
67246,"96","20130401","routine"
67250,"96","20130401","routine"
67268,"88","20130205","routine"
67276,"96","20130109","routine"
67303,"91","20130102","routine"
67311,"75","20130225","routine"
67315,"61","20130327","routine"
6732,"83","20130108","routine"
67330,"75","20130124","routine"
67342,"100","20130122","routine"
67354,"92","20130109","routine"
67355,"98","20130114","routine"
67359,"90","20130503","routine"
67371,"81","20130206","routine"
67414,"100","20130210","routine"
67417,"94","20130213","routine"
67427,"98","20130308","routine"
67446,"87","20130307","routine"
6746,"88","20130415","routine"
67466,"100","20130313","routine"
67486,"92","20130404","routine"
67489,"100","20130405","routine"
67495,"90","20130219","routine"
67501,"98","20130219","routine"
67534,"93","20130327","routine"
67554,"85","20130107","routine"
67565,"79","20130225","routine"
67577,"74","20130304","routine"
67584,"86","20130404","routine"
67587,"94","20130107","routine"
67595,"85","20130417","routine"
67602,"96","20130227","routine"
67606,"100","20130419","routine"
67614,"94","20130321","routine"
67615,"93","20130215","routine"
67676,"100","20130123","routine"
6768,"85","20130204","routine"
67683,"96","20130219","routine"
67685,"98","20130219","routine"
67688,"96","20130219","routine"
67691,"94","20130219","routine"
67693,"100","20130219","routine"
67696,"92","20130424","routine"
67707,"81","20130503","routine"
67734,"63","20130313","routine"
67741,"72","20130205","routine"
67743,"77","20130212","routine"
67751,"72","20130214","routine"
67752,"75","20130116","routine"
67754,"96","20130227","routine"
67804,"85","20130221","routine"
67806,"90","20130108","routine"
67808,"96","20130513","routine"
67815,"75","20130314","routine"
67828,"92","20130227","routine"
67839,"100","20130213","routine"
67840,"88","20130308","routine"
67856,"90","20130320","routine"
67865,"100","20130129","routine"
67869,"94","20130205","routine"
67871,"90","20130110","routine"
67875,"70","20130503","routine"
67894,"93","20130423","routine"
67909,"96","20130205","routine"
67917,"94","20130208","routine"
67919,"98","20130123","routine"
67930,"94","20130215","routine"
67933,"96","20130114","routine"
67936,"77","20130314","routine"
67943,"92","20130501","routine"
67965,"83","20130503","routine"
67982,"87","20130214","routine"
68003,"100","20130213","routine"
68013,"96","20130111","routine"
68023,"96","20130227","routine"
68026,"93","20130122","routine"
68036,"92","20130107","routine"
68037,"91","20130226","routine"
68045,"90","20130208","routine"
68056,"73","20130501","routine"
68058,"96","20130131","routine"
68068,"96","20130307","routine"
68071,"89","20130403","routine"
68079,"94","20130510","routine"
68105,"84","20130412","routine"
68128,"100","20130131","routine"
68148,"70","20130322","routine"
68149,"100","20130311","routine"
68158,"84","20130513","routine"
68159,"90","20130415","routine"
68160,"85","20130228","routine"
68162,"94","20130404","routine"
68172,"92","20130308","routine"
68179,"81","20130405","routine"
68181,"100","20130501","routine"
68194,"100","20130311","routine"
68219,"100","20130327","routine"
68223,"83","20130211","routine"
68226,"96","20130306","routine"
68242,"74","20130502","routine"
68249,"92","20130409","routine"
68257,"94","20130208","routine"
68262,"96","20130118","routine"
68269,"94","20130315","routine"
68283,"98","20130102","routine"
68287,"86","20130116","routine"
68289,"88","20130104","routine"
68294,"96","20130322","routine"
68295,"100","20130313","routine"
68298,"96","20130322","routine"
68307,"100","20130424","routine"
68308,"98","20130124","routine"
68318,"76","20130425","routine"
68321,"82","20130117","routine"
68323,"96","20130405","routine"
68325,"92","20130226","routine"
68331,"82","20130114","routine"
68332,"100","20130228","routine"
68351,"93","20130123","routine"
68352,"90","20130104","routine"
68356,"90","20130206","routine"
68360,"79","20130408","routine"
68362,"86","20130416","routine"
68368,"78","20130103","routine"
68371,"90","20130226","routine"
68390,"92","20130102","routine"
68394,"96","20130212","routine"
68401,"92","20130211","routine"
68407,"92","20130204","routine"
68412,"96","20130206","routine"
68421,"89","20130416","routine"
68422,"83","20130417","routine"
68430,"91","20130417","routine"
68431,"90","20130308","routine"
68433,"79","20130313","routine"
68438,"75","20130115","routine"
68441,"91","20130315","routine"
68442,"94","20130219","routine"
68451,"83","20130416","routine"
68458,"94","20130312","routine"
68462,"96","20130109","routine"
68467,"100","20130329","routine"
68487,"100","20130103","routine"
68487,"93","20130102","routine"
68488,"87","20130430","routine"
68493,"92","20130426","routine"
68503,"91","20130424","routine"
68504,"96","20130304","routine"
68511,"80","20130118","routine"
68530,"100","20130108","routine"
68540,"84","20130123","routine"
68542,"100","20130201","routine"
68544,"92","20130416","routine"
68559,"100","20130417","routine"
68560,"92","20130319","routine"
68572,"90","20130222","routine"
6860,"94","20130124","routine"
68608,"93","20130417","routine"
68615,"83","20130228","routine"
68618,"100","20130129","routine"
68620,"58","20130410","routine"
6863,"100","20130116","routine"
68633,"76","20130110","routine"
6864,"90","20130312","routine"
68644,"94","20130430","routine"
68649,"94","20130502","routine"
68650,"98","20130416","routine"
68672,"85","20130204","routine"
68674,"92","20130313","routine"
68679,"96","20130115","routine"
68682,"86","20130306","routine"
68690,"86","20130425","routine"
68692,"94","20130405","routine"
68696,"100","20130103","routine"
68701,"100","20130225","routine"
68739,"98","20130111","routine"
68740,"100","20130501","routine"
68760,"90","20130315","routine"
68763,"94","20130227","routine"
68764,"88","20130416","routine"
68766,"100","20130123","routine"
68773,"86","20130424","routine"
68774,"100","20130415","routine"
68784,"100","20130314","routine"
68786,"60","20130211","routine"
68799,"94","20130501","routine"
68800,"93","20130313","routine"
68804,"72","20130307","routine"
68808,"90","20130220","routine"
68813,"93","20130312","routine"
68814,"100","20130510","routine"
68824,"83","20130307","routine"
68825,"66","20130201","routine"
68831,"98","20130422","routine"
68832,"91","20130107","routine"
68839,"100","20130219","routine"
68853,"96","20130502","routine"
68854,"90","20130507","routine"
68858,"92","20130430","routine"
68860,"73","20130429","routine"
68860,"81","20130103","routine"
68865,"90","20130123","routine"
68872,"85","20130501","routine"
68880,"83","20130307","routine"
68881,"79","20130319","routine"
68890,"98","20130215","routine"
68945,"78","20130508","routine"
68949,"88","20130325","routine"
68952,"96","20130412","routine"
68955,"98","20130423","routine"
68959,"98","20130213","routine"
68961,"94","20130405","routine"
68963,"85","20130424","routine"
68998,"96","20130115","routine"
69012,"91","20130506","routine"
69013,"100","20130130","routine"
69015,"89","20130226","routine"
69023,"94","20130312","routine"
69026,"76","20130502","routine"
69041,"65","20130225","routine"
69044,"92","20130405","routine"
69047,"100","20130405","routine"
69048,"100","20130405","routine"
69049,"100","20130405","routine"
69051,"100","20130405","routine"
69053,"100","20130405","routine"
69058,"94","20130211","routine"
69060,"88","20130410","routine"
69064,"88","20130103","routine"
69066,"98","20130328","routine"
69067,"92","20130320","routine"
69070,"93","20130201","routine"
69082,"69","20130219","routine"
69082,"93","20130304","routine"
69110,"90","20130320","routine"
69120,"88","20130129","routine"
69121,"75","20130426","routine"
69122,"100","20130227","routine"
69125,"96","20130404","routine"
69127,"92","20130319","routine"
6913,"86","20130211","routine"
69135,"94","20130405","routine"
69147,"90","20130426","routine"
69149,"92","20130410","routine"
69150,"85","20130311","routine"
69169,"64","20130313","routine"
69175,"91","20130416","routine"
69178,"92","20130220","routine"
69186,"90","20130211","routine"
69195,"86","20130118","routine"
69198,"93","20130205","routine"
69202,"94","20130312","routine"
69207,"96","20130118","routine"
69208,"100","20130304","routine"
69212,"94","20130401","routine"
69214,"98","20130129","routine"
69215,"90","20130419","routine"
69217,"92","20130416","routine"
69236,"90","20130501","routine"
69237,"100","20130208","routine"
69244,"81","20130312","routine"
69251,"92","20130111","routine"
69253,"67","20130403","routine"
69257,"93","20130318","routine"
69263,"96","20130401","routine"
69272,"96","20130424","routine"
69275,"94","20130402","routine"
69278,"96","20130118","routine"
69281,"98","20130118","routine"
69282,"86","20130318","routine"
69283,"100","20130118","routine"
69284,"98","20130118","routine"
69285,"100","20130118","routine"
69290,"100","20130307","routine"
69294,"100","20130424","routine"
69297,"100","20130423","routine"
69301,"80","20130228","routine"
69302,"96","20130208","routine"
69304,"96","20130321","routine"
69311,"100","20130205","routine"
69318,"86","20130116","routine"
6934,"87","20130403","routine"
69350,"92","20130419","routine"
69354,"90","20130205","routine"
69359,"86","20130417","routine"
69368,"100","20130109","routine"
69383,"98","20130321","routine"
69387,"77","20130513","routine"
69388,"85","20130424","routine"
69398,"96","20130319","routine"
69403,"100","20130320","routine"
69410,"94","20130306","routine"
69419,"91","20130205","routine"
69421,"87","20130429","routine"
69421,"94","20130103","routine"
69434,"100","20130228","routine"
69464,"98","20130131","routine"
69465,"94","20130423","routine"
69475,"96","20130118","routine"
6948,"70","20130314","routine"
69488,"87","20130510","routine"
69489,"90","20130215","routine"
69493,"85","20130212","routine"
69495,"88","20130419","routine"
695,"94","20130410","routine"
69500,"92","20130219","routine"
69511,"66","20130409","routine"
69512,"92","20130111","routine"
69512,"92","20130328","routine"
69513,"94","20130129","routine"
69547,"98","20130130","routine"
69558,"100","20130123","routine"
69562,"96","20130131","routine"
69573,"100","20130509","routine"
69584,"91","20130501","routine"
69592,"92","20130419","routine"
69595,"94","20130514","routine"
69618,"54","20130326","routine"
69624,"88","20130213","routine"
69628,"75","20130328","routine"
69635,"98","20130319","routine"
69652,"83","20130318","routine"
69653,"78","20130328","routine"
69655,"82","20130226","routine"
6966,"81","20130327","routine"
69665,"72","20130319","routine"
69666,"92","20130219","routine"
69679,"98","20130308","routine"
69681,"92","20130206","routine"
69683,"81","20130325","routine"
69692,"94","20130328","routine"
69705,"92","20130108","routine"
69707,"93","20130224","routine"
69707,"96","20130502","routine"
69708,"93","20130308","routine"
69717,"88","20130228","routine"
69722,"94","20130416","routine"
69733,"100","20130108","routine"
69734,"89","20130402","routine"
69735,"100","20130405","routine"
69737,"96","20130507","routine"
69752,"80","20130219","routine"
69757,"87","20130213","routine"
69799,"87","20130312","routine"
69803,"81","20130125","routine"
69803,"98","20130426","routine"
69813,"98","20130315","routine"
69821,"94","20130327","routine"
69822,"92","20130508","routine"
69828,"98","20130404","routine"
69845,"87","20130327","routine"
69849,"94","20130103","routine"
69850,"89","20130306","routine"
69855,"92","20130423","routine"
69863,"80","20130425","routine"
69883,"64","20130108","routine"
69884,"81","20130419","routine"
69904,"90","20130108","routine"
69909,"94","20130115","routine"
69929,"92","20130304","routine"
69930,"94","20130201","routine"
69938,"79","20130506","routine"
69944,"80","20130424","routine"
69945,"96","20130226","routine"
69976,"92","20130122","routine"
69983,"94","20130318","routine"
69988,"96","20130112","routine"
700,"68","20130507","routine"
70013,"94","20130423","routine"
70014,"100","20130314","routine"
70033,"90","20130430","routine"
70042,"89","20130404","routine"
70044,"78","20130415","routine"
70048,"79","20130206","routine"
70058,"92","20130507","routine"
70060,"92","20130206","routine"
70064,"94","20130315","routine"
70068,"78","20130307","routine"
70071,"96","20130313","routine"
70126,"93","20130112","routine"
70142,"100","20130410","routine"
70142,"87","20130409","routine"
70148,"100","20130320","routine"
70182,"94","20130419","routine"
70207,"94","20130108","routine"
70211,"100","20130112","routine"
70216,"92","20130214","routine"
70217,"88","20130503","routine"
7024,"90","20130211","routine"
70269,"100","20130128","routine"
70269,"91","20130506","routine"
70281,"66","20130104","routine"
70285,"92","20130204","routine"
703,"75","20130514","routine"
70305,"96","20130116","routine"
70320,"94","20130508","routine"
70321,"78","20130327","routine"
70323,"96","20130315","routine"
7033,"98","20130123","routine"
70365,"98","20130418","routine"
70408,"89","20130426","routine"
70434,"91","20130416","routine"
70452,"92","20130412","routine"
70459,"91","20130325","routine"
70494,"91","20130424","routine"
70499,"100","20130215","routine"
70521,"100","20130304","routine"
7054,"89","20130318","routine"
70547,"96","20130403","routine"
7056,"71","20130423","routine"
70561,"90","20130102","routine"
7059,"86","20130123","routine"
70606,"91","20130221","routine"
70631,"100","20130223","routine"
70657,"86","20130507","routine"
70661,"94","20130506","routine"
70686,"96","20130315","routine"
70687,"92","20130311","routine"
70705,"100","20130314","routine"
70707,"94","20130313","routine"
70725,"98","20130103","routine"
70747,"92","20130205","routine"
70755,"96","20130208","routine"
70757,"98","20130122","routine"
70758,"96","20130221","routine"
70789,"96","20130319","routine"
70791,"86","20130123","routine"
70836,"94","20130429","routine"
70849,"100","20130124","routine"
7085,"93","20130410","routine"
70856,"100","20130403","routine"
70865,"86","20130306","routine"
70892,"88","20130404","routine"
709,"92","20130416","routine"
70915,"87","20130322","routine"
70920,"90","20130226","routine"
70939,"96","20130307","routine"
70949,"100","20130307","routine"
70951,"82","20130325","routine"
70961,"96","20130206","routine"
70970,"100","20130206","routine"
70970,"92","20130108","routine"
70981,"81","20130410","routine"
70982,"98","20130322","routine"
70986,"100","20130116","routine"
71012,"77","20130102","routine"
71034,"72","20130124","routine"
71036,"96","20130418","routine"
71042,"98","20130405","routine"
71056,"98","20130122","routine"
71057,"90","20130122","routine"
71058,"96","20130130","routine"
71071,"100","20130108","routine"
71077,"83","20130318","routine"
7108,"90","20130419","routine"
71088,"98","20130410","routine"
711,"74","20130409","routine"
71131,"94","20130415","routine"
71135,"87","20130313","routine"
71138,"89","20130314","routine"
71146,"100","20130104","routine"
71148,"94","20130405","routine"
71149,"100","20130131","routine"
71168,"98","20130107","routine"
71172,"93","20130403","routine"
71179,"100","20130128","routine"
71179,"100","20130219","routine"
71185,"100","20130305","routine"
71185,"94","20130508","routine"
71186,"85","20130509","routine"
71187,"100","20130228","routine"
712,"94","20130227","routine"
71214,"94","20130102","routine"
71222,"96","20130304","routine"
71225,"100","20130114","routine"
71226,"100","20130104","routine"
71232,"80","20130328","routine"
71238,"88","20130213","routine"
71259,"94","20130314","routine"
71288,"85","20130426","routine"
71292,"92","20130412","routine"
71301,"100","20130118","routine"
71301,"92","20130320","routine"
71311,"100","20130124","routine"
7132,"94","20130311","routine"
71328,"92","20130425","routine"
71357,"91","20130401","routine"
71366,"100","20130212","routine"
71373,"87","20130322","routine"
71380,"96","20130416","routine"
71385,"60","20130429","routine"
71398,"100","20130402","routine"
71413,"100","20130210","routine"
71414,"98","20130501","routine"
71416,"77","20130328","routine"
71440,"71","20130125","routine"
71443,"98","20130508","routine"
71446,"100","20130205","routine"
71447,"100","20130214","routine"
71460,"90","20130412","routine"
71473,"100","20130304","routine"
71476,"90","20130122","routine"
71498,"100","20130408","routine"
71505,"100","20130317","routine"
71528,"94","20130204","routine"
71530,"98","20130430","routine"
71532,"94","20130201","routine"
71534,"100","20130225","routine"
71554,"98","20130322","routine"
71563,"100","20130410","routine"
71576,"100","20130314","routine"
71581,"93","20130416","routine"
71587,"100","20130205","routine"
71606,"84","20130501","routine"
71610,"74","20130425","routine"
71615,"86","20130301","routine"
71649,"96","20130314","routine"
71650,"96","20130213","routine"
71651,"88","20130424","routine"
71657,"79","20130227","routine"
71658,"86","20130501","routine"
71664,"100","20130502","routine"
71682,"100","20130214","routine"
71691,"98","20130314","routine"
71726,"98","20130308","routine"
71740,"94","20130416","routine"
71753,"100","20130417","routine"
71754,"85","20130423","routine"
71759,"96","20130423","routine"
71769,"100","20130225","routine"
71772,"100","20130412","routine"
71782,"96","20130315","routine"
71786,"86","20130416","routine"
71806,"96","20130513","routine"
71823,"92","20130509","routine"
71894,"90","20130416","routine"
71906,"100","20130408","routine"
71915,"88","20130508","routine"
71916,"98","20130314","routine"
71946,"100","20130409","routine"
71954,"80","20130510","routine"
71962,"100","20130501","routine"
71969,"98","20130419","routine"
71988,"100","20130320","routine"
71990,"92","20130429","routine"
72002,"100","20130313","routine"
72003,"92","20130419","routine"
72015,"100","20130326","routine"
72024,"90","20130422","routine"
72025,"91","20130509","routine"
7210,"100","20130219","routine"
72136,"94","20130417","routine"
7214,"88","20130513","routine"
72153,"94","20130320","routine"
72170,"100","20130411","routine"
7243,"88","20130213","routine"
726,"96","20130328","routine"
7335,"96","20130312","routine"
7366,"96","20130401","routine"
7375,"100","20130410","routine"
7379,"80","20130419","routine"
73860,"100","20130503","routine"
73940,"100","20130417","routine"
73998,"100","20130419","routine"
73999,"100","20130411","routine"
74023,"94","20130501","routine"
7405,"90","20130221","routine"
74054,"100","20130412","routine"
74068,"93","20130509","routine"
7407,"94","20130422","routine"
74083,"96","20130411","routine"
74091,"91","20130503","routine"
741,"86","20130503","routine"
74205,"94","20130423","routine"
74240,"100","20130418","routine"
74250,"81","20130501","routine"
74272,"92","20130501","routine"
74281,"90","20130508","routine"
7433,"98","20130401","routine"
74345,"100","20130507","routine"
744,"85","20130214","routine"
7449,"96","20130429","routine"
7456,"94","20130123","routine"
7467,"100","20130204","routine"
7471,"92","20130213","routine"
7474,"96","20130102","routine"
7479,"85","20130207","routine"
7480,"92","20130313","routine"
7482,"94","20130308","routine"
7488,"89","20130314","routine"
7489,"90","20130219","routine"
7493,"93","20130221","routine"
7494,"96","20130226","routine"
7495,"100","20130222","routine"
750,"89","20130311","routine"
7502,"100","20130204","routine"
7512,"57","20130430","routine"
7517,"94","20130319","routine"
7519,"86","20130426","routine"
7520,"98","20130308","routine"
7527,"98","20130212","routine"
7529,"98","20130204","routine"
7530,"100","20130214","routine"
7533,"100","20130204","routine"
7534,"100","20130204","routine"
7537,"94","20130114","routine"
754,"88","20130204","routine"
7546,"100","20130109","routine"
7547,"96","20130116","routine"
7562,"100","20130227","routine"
7571,"100","20130207","routine"
7573,"100","20130306","routine"
7576,"98","20130327","routine"
758,"98","20130111","routine"
7588,"92","20130325","routine"
7589,"93","20130416","routine"
759,"98","20130111","routine"
7596,"86","20130124","routine"
7617,"96","20130322","routine"
7618,"96","20130206","routine"
7628,"84","20130403","routine"
7631,"84","20130412","routine"
7631,"96","20130507","routine"
7635,"88","20130102","routine"
7636,"79","20130114","routine"
7638,"94","20130129","routine"
7641,"96","20130208","routine"
